movie_id,tags,title,overview,cast,crew,popularity_log_norm,year,imdb_score,rt_score,top_recommendations
3482,alli forc approach pari august german colonel von waldheim desper take franc greatest paint germani manag secur train transport valuabl art work even chao retreat descend upon french resist howev want stop steal nation treasur receiv order london destroy station master labich task schedul train make happen smoothli also part dwindl group resist fighter task prevent theft other stage elabor ruse keep train ever leav french territori action drama thriller war pari franc worldwarii nazi hijackingoftrain artwork trainrid paint frenchresist traincrash nazigermani artthief arttheft burtlancast paulscofield jeannemoreau johnfrankenheim,The Train,"As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.","['BurtLancaster', 'PaulScofield', 'JeanneMoreau']",['JohnFrankenheimer'],0.2512009644426742,1964,0.0,0.0,"[566, 3294, 357, 2851, 451, 945, 1999, 552, 69, 729]"
8982,bangkok young kham rais father jungl eleph member famili old eleph babi kern stolen crimin kham find anim sent sidney travel australia locat babi eleph restaur own evil madam rose leader intern thai mafia support effici thai sergeant mark involv conspiraci kham fight rescu anim mobster action crime drama thriller buddhism eleph sydney australia fighter tempel gang anim tonyjaa petchtaiwongkamlao bongkojkhongmalai prachyapinkaew,The Protector,"In Bangkok, the young Kham was raised by his father in the jungle with elephants as members of their family. When his old elephant and the baby Kern are stolen by criminals, Kham finds that the animals were sent to Sidney. He travels to Australia, where he locates the baby elephant in a restaurant owned by the evil Madame Rose, the leader of an international Thai mafia. With the support of the efficient Thai sergeant Mark, who was involved in a conspiracy, Kham fights to rescue the animal from the mobsters.","['TonyJaa', 'PetchtaiWongkamlao', 'BongkojKhongmalai']",['PrachyaPinkaew'],0.3763530231711993,2005,0.0,0.0,"[454, 504, 192, 1643, 77, 886, 2224, 2356, 3122, 4281]"
89861,stiff upper lip broad parodi british period film especi lavish merchant ivori product eighti earli nineti although specif target room view chariot fire mauric passag india mani film gener way stiff upper lip satiris popular percept certain edwardian trait proprieti sexual repress xenophobia class snobberi comedi itali victorianengland youngwoman georginac peterustinov prunellascal garysinyor,Stiff Upper Lips,"Stiff Upper Lips is a broad parody of British period films, especially the lavish Merchant-Ivory productions of the 'eighties and early 'nineties. Although it specifically targets A Room with a View, Chariots of Fire, Maurice, A Passage to India, and many other films, in a more general way Stiff Upper Lips satirises popular perceptions of certain Edwardian traits: propriety, sexual repression, xenophobia, and class snobbery.","['GeorginaCates', 'PeterUstinov', 'PrunellaScales']",['GarySinyor'],0.0448401015257978,1998,0.0,0.0,"[4163, 4279, 3847, 2944, 1659, 2914, 2752, 350, 3125, 3897]"
455,jess bhamra daughter strict indian coupl london permit play organ soccer even though jess play fun one day impress skill seen jule paxton convinc jess play semi pro team jess use elabor excus hide match famili also deal romant feel coach joe comedi drama romanc londonengland tradit indianlead cultureclash immigr roleofwomen sikh women'ssocc soccer famili womandirector parmindernagra keiraknightley jonathanrhysmey gurinderchadha,Bend It Like Beckham,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.","['ParminderNagra', 'KeiraKnightley', 'JonathanRhysMeyers']",['GurinderChadha'],0.4629943672661185,2002,0.0,0.0,"[646, 2261, 1197, 3054, 2252, 1053, 2953, 1446, 2840, 2480]"
57022,woman new husband return hometown root coastal northern florida must deal famili busi encroach real estat develop drama independentfilm alank angelabassett timothyhutton johnsayl,Sunshine State,"A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development.","['AlanKing', 'AngelaBassett', 'TimothyHutton']",['JohnSayles'],0.2444580904908905,2002,0.0,0.0,"[2401, 2738, 3537, 974, 2865, 3693, 2675, 2770, 4175, 2733]"
14351,clock strike midnight money chang hand crowd feet court aliv fast pace razzl dazzl basketbal player play school pro team play street underground way underground action adventur drama streetgang blackpeopl sport highschoolsport anthonymacki marcellothedford allenpayn prestona.whitmoreii,Crossover,"The clock strikes midnight, money changes hands, the crowd is on their feet, and the court is alive with fast-paced razzle-dazzle basketball. These players don't play for a school or a pro team. They play for the street and it's underground...way underground.","['AnthonyMackie', 'MarcelloThedford', 'AllenPayne']",['PrestonA.WhitmoreII'],0.2117247967055849,2006,0.0,0.0,"[1043, 1583, 2318, 657, 3667, 3317, 912, 3129, 840, 2022]"
10664,action continu rec medic offic swat team outfit video camera sent seal apart control situat thriller horror religionandsupernatur bloodsampl occult swatteam gasmask nightvis freezer foundfootag manuelavelasco ferranterraza claudiasilva jaumebalagueró pacoplaza,[REC]²,"The action continues from [REC], with the medical officer and a SWAT team outfitted with video cameras are sent into the sealed off apartment to control the situation.","['ManuelaVelasco', 'FerranTerraza', 'ClaudiaSilva']","['JaumeBalagueró', 'PacoPlaza']",0.4648199686523591,2009,0.0,0.0,"[3362, 3656, 3378, 1141, 3808, 3741, 2109, 2477, 1250, 1254]"
9277,set intric caper deal ambiti small time crook veteran con man seek reveng viciou crime lord murder one gang comedi crime drama chicago bet horserac repay conman mafiaboss violenc ragtim referencetomuttandjeff offtrackbet stingoper alley 1930 20thcenturi paulnewman robertredford robertshaw georgeroyhil,The Sting,Set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,"['PaulNewman', 'RobertRedford', 'RobertShaw']",['GeorgeRoyHill'],0.4993871940851618,1973,0.0,0.0,"[1632, 3943, 2311, 3504, 2464, 3259, 1088, 1508, 3066, 2877]"
9443,true stori british athlet prepar compet summer olymp drama histori underdog scotland jewri patriot olympicgam jew olympiansportsteam ambit bencross iancharleson cherylcampbel hughhudson,Chariots of Fire,The true story of British athletes preparing for and competing in the 1924 Summer Olympics.,"['BenCross', 'IanCharleson', 'CherylCampbell']",['HughHudson'],0.3595613765090845,1981,0.0,0.0,"[3376, 1846, 1875, 2661, 4208, 2302, 378, 868, 2416, 581]"
7863,pianist david helfgott driven father teacher breakdown year later return piano popular critic acclaim drama letter jump childprodigi pool pianist concerthal breakdown geoffreyrush noahtaylor arminmueller-stahl scotthick,Shine,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.","['GeoffreyRush', 'NoahTaylor', 'ArminMueller-Stahl']",['ScottHicks'],0.358996901233687,1996,0.0,0.0,"[1378, 3730, 2546, 1631, 1777, 191, 3644, 3371, 857, 2169]"
138697,new jersey guy dedic famili friend church develop unrealist expect watch porn work find happi intimaci potenti true love romanc comedi drama pornographi sex sexaddict malefemalerelationship internetporn malemasturb masturb josephgordon-levitt scarlettjohansson juliannemoor josephgordon-levitt,Don Jon,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.","['JosephGordon-Levitt', 'ScarlettJohansson', 'JulianneMoore']",['JosephGordon-Levitt'],0.5216203148967875,2013,0.0,0.0,"[3157, 3078, 1496, 2680, 3490, 2471, 3818, 1357, 1948, 2629]"
11901,gunfight stranger come small settlement lago gun three gunmen tri kill townsfolk decid hire stranger hold three outlaw way western gunsling desper outlaw clinteastwood vernabloom mariannahil clinteastwood,High Plains Drifter,"A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.","['ClintEastwood', 'VernaBloom', 'MariannaHill']",['ClintEastwood'],0.4429514678285468,1973,0.0,0.0,"[3646, 1639, 4005, 3214, 4283, 13, 2562, 2986, 2997, 3253]"
1548,quirki girl tri figur graduat high school form friendship eccentr year old record collector play prank best friend comedi drama highschoolfriend artclass recordcollector plaster personalad bluesmus nunchaku pranktelephonecal aftercreditssting thorabirch scarlettjohansson stevebuscemi terryzwigoff,Ghost World,"A quirky girl tries to figure out what to do now that she had graduated from high school, and forms a friendship with an eccentric 40-year-old record collector after playing a prank on him with her best friend.","['ThoraBirch', 'ScarlettJohansson', 'SteveBuscemi']",['TerryZwigoff'],0.4002685701095006,2001,0.0,0.0,"[4355, 2441, 3828, 2220, 2228, 4194, 2480, 3250, 4032, 3888]"
11889,true stori lifelong romanc novelist iri murdoch husband john bayley student day battl alzheim diseas drama romanc basedonnovel newlov loveofone'slif retire age alzheim pflegen love author short-termmemori photographicmemori judidench jimbroadb katewinslet richardeyr,Iris,"True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.","['JudiDench', 'JimBroadbent', 'KateWinslet']",['RichardEyre'],0.1935087059747261,2001,0.0,0.0,"[3190, 1528, 1849, 3143, 2770, 1440, 1267, 2367, 531, 2458]"
33155,galaxina lifelik voluptu android assign overse oper intergalact space polic cruiser captain incompet corneliu butt mission requir ship crew place suspend anim decad galaxina find alon mani year develop emot fall love ship pilot thor comedi sciencefict android harleydavidson cryogen spacetravel love parodi spaceship space alien motorcycl exercis laser forcefield metafilm forcefield motorbik cryonic dorothystratten stephenmacht averyschreib williamsach,Galaxina,"Galaxina is a lifelike, voluptuous android who is assigned to oversee the operations of an intergalactic Space Police cruiser captained by incompetent Cornelius Butt. When a mission requires the ship's crew to be placed in suspended animation for decades, Galaxina finds herself alone for many years, developing emotions and falling in love with the ship's pilot, Thor.","['DorothyStratten', 'StephenMacht', 'AverySchreiber']",['WilliamSachs'],0.1687800796193606,1980,0.0,0.0,"[771, 182, 4028, 57, 1270, 1948, 3006, 1661, 1054, 303]"
5528,set franc new teacher school disrupt boy give hope inspir drama penalti choir diari music boy'schoir dormitori music boardingschool children princip boys'boardingschool 1940 gérardjugnot françoisberléand kadmerad christophebarrati,The Chorus,"Set in 1940's France, a new teacher at a school for disruptive boys gives hope and inspiration.","['GérardJugnot', 'FrançoisBerléand', 'KadMerad']",['ChristopheBarratier'],0.4559657400874927,2004,0.0,0.0,"[2274, 1497, 593, 2174, 631, 2708, 1064, 2857, 573, 3507]"
321,sweet comic film italian man come closet affect life crazi famili famili movi stereotyp homosexu italian call critic gay big fat greek wed comedi romanc gay fathersonrelationship sex italo-american lovesick italian canada newlov comingout macho basedonplay gayrelationship famili familyfeud lgbt emigr lukekirbi ginettereno paulsorvino émilegaudreault,Mambo Italiano,"A sweet comic film about an Italian man who comes out of the closet and the affect it has on his life and his crazy family. A family movie about the stereotypes of homosexuals and Italians – called by critics ""the gay"" My Big Fat Greek Wedding.","['LukeKirby', 'GinetteReno', 'PaulSorvino']",['ÉmileGaudreault'],0.1659141249251486,2003,0.0,0.0,"[2252, 2380, 2840, 799, 682, 3801, 1197, 1280, 4062, 2834]"
4997,afternoon juli lo angel polic respond distress call wonderland avenu discov grisli quadrupl homicid polic investig follow uncov two version event lead brutal murder involv legendari porn actor john holm experi version crime drama mysteri thriller robberi junki investig pornostar murder losangel violenc drug valkilm dylanmcdermott katebosworth jamescox,Wonderland,"On the afternoon of July 1, 1981, Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide. The police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor John Holmes. You're about to experience both versions.","['ValKilmer', 'DylanMcDermott', 'KateBosworth']",['JamesCox'],0.3206794929544215,2003,0.0,0.0,"[1743, 1020, 3605, 751, 2357, 1957, 3602, 2162, 2034, 3609]"
925,hottest day year street bedford stuyves section brooklyn everyon hate bigotri smolder build explod violenc drama blackpeopl italo-american policebrut sunglass cultureclash streetwar heat restaurantcrit radiotransmiss punk chao policeoper pizzeria pizza money racism hiphopcultur dannyaiello ossiedavi rubyde spikele,Do the Right Thing,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.","['DannyAiello', 'OssieDavis', 'RubyDee']",['SpikeLee'],0.414337563149669,1989,0.0,0.0,"[4116, 3206, 3244, 2163, 1038, 4334, 2433, 1360, 1617, 2588]"
27451,colleg alway time experiment sexual cultur otherwis harvard man play background love sex basketbal crime experiment action philosophi young peopl quest discov true ident drama gambl sex colleg basketbal mafia drug sarahmichellegellar adriangreni joeylaurenadam jamestoback,Harvard Man,"College has always been a time for experimentation, sexual, cultural and otherwise. ""Harvard Man"" plays out against a background of love, sex, basketball, crime and experimentation. Action and philosophy in young people's quest to discover their true identity.","['SarahMichelleGellar', 'AdrianGrenier', 'JoeyLaurenAdams']",['JamesToback'],0.272353254785336,2001,0.0,0.0,"[1847, 3818, 3934, 1563, 3385, 3504, 447, 2482, 1267, 2721]"
73532,marcel marx former bohemian struggl author given literari ambit reloc port citi le havr lead simpl life base around wife arletti favourit bar profit profess shoeshin arletti suddenli becom serious ill marcel path cross underag illeg immigr africa need marcel help hide polic drama comedi poverti policeman shoeshin northernfr andréwilm katioutinen blondinmiguel akikaurismäki,Le Havre,"Marcel Marx, a former bohemian and struggling author, has given up his literary ambitions and relocated to the port city Le Havre. He leads a simple life based around his wife Arletty, his favourite bar and his not too profitable profession as a shoeshiner. As Arletty suddenly becomes seriously ill, Marcel's path crosses with an underage illegal immigrant from Africa, who needs Marcel's help to hide from the police.","['AndréWilms', 'KatiOutinen', 'BlondinMiguel']",['AkiKaurismäki'],0.363976355084769,2011,0.0,0.0,"[1499, 952, 731, 690, 1571, 3954, 2389, 1802, 1229, 3701]"
979,event cours one traumat night pari unfold revers chronolog order beauti alex brutal rape beaten stranger underpass boyfriend ex lover take matter hand hire two crimin help find rapist exact reveng simultan beauti terribl examin destruct natur caus effect time destroy everyth drama thriller crime mysteri pari prostitut rape sex nuditi trauma knife assault polic love reveng unsimulatedsex cruelti brutal violenc drug dark evil boyfriend rapeandreveng underpass newfrenchextrem monicabellucci vincentcassel albertdupontel gasparnoé,Irreversible,"Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.","['MonicaBellucci', 'VincentCassel', 'AlbertDupontel']",['GasparNoé'],0.518045806829295,2002,0.0,0.0,"[2464, 4326, 1820, 3705, 3605, 1176, 4059, 4017, 666, 1265]"
193722,ruthless dominatrix pursu mild manner salesman want get unbreak contract secret bondag club comedi drama dominatrix bdsm naoomori maodaichi shinobuterajima hitoshimatsumoto,R100,Ruthless dominatrixes pursue a mild-mannered salesman who wants to get out of his unbreakable contract with a secret bondage club.,"['NaoOmori', 'MaoDaichi', 'ShinobuTerajima']",['HitoshiMatsumoto'],0.21214692149325,2013,0.0,0.0,"[3633, 2525, 2975, 246, 2637, 2015, 904, 593, 906, 4305]"
7913,young idealist english filmmak sue arriv india make film indian revolutionari bhagat singh chandrashekhar azad contemporari fight freedom british raj owe lack fund recruit student delhi univers act docu drama find dj pass five year back still want part univers think much real world look forward karan son industrialist rajnath singhania share uncomfort relationship father continu live albeit grudgingli aslam middl class muslim boy live lane near jama masjid poet philosoph guid friend sukhi group babi innoc vulner weak one thing girl laxman pandey drama newdelhiindia students'mov warofindepend student celebr aamirkhan sohaalikhan alicepatten rakeyshomprakashmehra,Rang De Basanti,"A young idealistic English filmmaker, Sue, arrives in India to make a film on Indian revolutionaries Bhagat Singh, Chandrashekhar Azad and their contemporaries and their fight for freedom from the British Raj. Owing to a lack of funds, she recruits students from Delhi University to act in her docu-drama. She finds DJ, who passed out five years back but still wants to be a part of the University because he doesn't think there's too much out there in the real world to look forward to. Karan, the son of Industrialist Rajnath Singhania, who shares an uncomfortable relationship with his father, but continues to live off him, albeit very grudgingly. Aslam, is a middle class Muslim boy, who lives in the by-lanes near Jama Masjid, poet, philosopher and guide to his friends. Sukhi, the group's baby, innocent, vulnerable and with a weakness for only one thing - girls. Laxman Pandey...","['AamirKhan', 'SohaAliKhan', 'AlicePatten']",['RakeyshOmprakashMehra'],0.2693106127686437,2006,0.0,0.0,"[2648, 2779, 4262, 3899, 4234, 1034, 2059, 1549, 1711, 2657]"
51995,set world mega church former deadhead turn born christian find run fundamentalist member mega church anyth protect larger life pastor comedi thriller action drama pastor churchservic spiritu religion jenniferconnelli marisatomei piercebrosnan georgeratliff,Salvation Boulevard,Set in the world of mega-churches in which a former Deadhead-turned-born again-Christian finds himself on the run from fundamentalist members of his mega-church who will do anything to protect their larger-than-life pastor.,"['JenniferConnelly', 'MarisaTomei', 'PierceBrosnan']",['GeorgeRatliff'],0.2267868715151289,2011,0.0,0.0,"[3618, 3550, 952, 2789, 3777, 2109, 734, 3403, 4081, 3722]"
13173,ten stori inspir one ten command comedi independentfilm ventriloquistdummi multiplestorylin sabbath brainscan radiationsick parachutist rubik'scub paulrudd adambrodi jonhamm davidwain,The Ten,"Ten stories, each inspired by one of the ten commandments.","['PaulRudd', 'AdamBrody', 'JonHamm']",['DavidWain'],0.2333572986228557,2007,0.0,0.0,"[3078, 1627, 4054, 3539, 643, 2151, 3935, 2252, 3490, 3956]"
22908,two twelv year old boy romeo gavin undergo extraordinari test charact friendship morel naiv eccentr danger stranger come morel befriend two boy later ask help pursu romeo beauti elder sister gradual becom violent reject drama comedi foreign reject friendship youth paddyconsidin andrewshim frankharp shanemeadow,A Room for Romeo Brass,"Two twelve-year-old boys, Romeo and Gavin, undergo an extraordinary test of character and friendship when Morell, a naive but eccentric and dangerous stranger, comes between them. Morell befriends with the two boys and later asks them to help him pursue Romeo's beautiful elder sister. He gradually becomes more violent after she rejects him.","['PaddyConsidine', 'AndrewShim', 'FrankHarper']",['ShaneMeadows'],0.1285619298628397,1999,0.0,0.0,"[3073, 3491, 3326, 965, 4321, 3370, 755, 2441, 1568, 1310]"
70670,accomplish headhunt risk everyth obtain valuabl paint own former mercenari thriller crime deathoflov artthief artgalleri policeinvestig akselhenni nikolajcoster-waldau synnøvemacodylund mortentyldum,Headhunters,An accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary..,"['AkselHennie', 'NikolajCoster-Waldau', 'SynnøveMacodyLund']",['MortenTyldum'],0.4548833561535619,2011,0.0,0.0,"[3504, 3306, 1185, 1632, 3307, 3943, 1842, 3259, 1134, 3068]"
84204,someth sinist come shore erin island unbeknownst quaint popul sleepi fish villag rest somewher ireland coast first fishermen go miss rash whale carcass suddenli wash beach murder start two mismatch cop irrespons alcohol new partner book woman mainland protect townsfolk giant bloodsuck tentacl alien prey upon weapon discov booz want surviv creatur onslaught everyon get drunk sciencefict comedi thriller horror monster ireland drunk behead richardcoyl ruthbradley russelltovey jonwright,Grabbers,"Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk!","['RichardCoyle', 'RuthBradley', 'RussellTovey']",['JonWright'],0.3462189223124813,2012,0.0,0.0,"[1851, 3092, 3548, 2727, 2632, 2439, 1405, 974, 1787, 2805]"
25248,canadian made comedi drama set hamilton ontario sweet time goofi stori becom increasingli poignant minut tick fiction tale wayward th grader ralph adam butcher secretli live widow hospit mother remain immers coma frequent troubl father fitzpatrick gordon pinsent princip boy cathol school ralph consid someth joke among peer decid pull miracl could save mother e win boston marathon coach younger priest former runner father hibbert campbel scott whose cynic lift boy pure hope ralph appli unlik mission fend naysay get help along challeng path sundri alli friend comedi drama sport independentfilm adambutch campbellscott michaelkanev michaelmcgowan,Saint Ralph,"This Canadian made comedy/drama, set in Hamilton, Ontario in 1954, is a sweet and - at times - goofy story that becomes increasingly poignant as the minutes tick by. It's the fictional tale of a wayward 9th grader, Ralph (Adam Butcher), who is secretly living on his own while his widowed, hospitalized mother remains immersed in a coma. Frequently in trouble with Father Fitzpatrick (Gordon Pinsent), the principal of his all-boys, Catholic school, Ralph is considered something of a joke among peers until he decides to pull off a miracle that could save his mother, i.e., winning the Boston Marathon.  Coached by a younger priest and former runner, Father Hibbert (Campbell Scott), whose cynicism has been lifted by the boy's pure hope, Ralph applies himself to his unlikely mission, fending off naysayers and getting help along a very challenging path from sundry allies and friends.","['AdamButcher', 'CampbellScott', 'MichaelKanev']",['MichaelMcGowan'],0.1458122294062686,2004,0.0,0.0,"[2169, 1715, 3329, 2611, 2691, 1844, 3524, 4223, 3246, 2363]"
230266,cours midsumm night fermanagh unsettl daughter anglo irish aristocraci encourag father valet seduc drama lovetriangl love irish valet womandirector 19thcenturi jessicachastain colinfarrel samanthamorton livullmann,Miss Julie,"Over the course of a midsummer night in Fermanagh in 1890, an unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her.","['JessicaChastain', 'ColinFarrell', 'SamanthaMorton']",['LivUllmann'],0.2651161386833346,2014,0.0,0.0,"[2048, 2765, 2169, 1878, 3062, 4114, 1870, 2994, 3295, 3818]"
16633,young writer richard collier met open night first play old ladi beg come back mystifi tri find learn famou stage actress earli becom obsess manag self hypnosi travel back time meet fall love match appreci manag love outlast immens problem caus time differ richard remain time sciencefict drama fantasi romanc timetravel playwright 1910 christopherreev janeseymour christopherplumm jeannotszwarc,Somewhere in Time,"Young writer, Richard Collier is met on the opening night of his first play by an old lady who begs him to, ""Come back to me."" Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. Becoming more and more obsessed with her, he manages – by self-hypnosis – to travel back in time where he meets her. They fall in love, a matching that is not appreciated by her manager. Can their love outlast the immense problems caused by their 'time"" difference, and can Richard remain in a time that is not his?","['ChristopherReeve', 'JaneSeymour', 'ChristopherPlummer']",['JeannotSzwarc'],0.2856601633106268,1980,0.0,0.0,"[1267, 1372, 3754, 4142, 1003, 4059, 1948, 3437, 3835, 1187]"
63006,hurtl bylan beach shack rave goa lorri life spiral control joki tri redeem past kamath goe hold bar mysteri shadow figur behind punctuat soundtrack move pulsat danc track haunt konkani song shot right midst teem intern tourist hotspot dum maaro dum take dramat thrill trip fill twist turn suspens shock final drama action crime foreign goa drugbust raveparti abhishekbachchan bipashabasu deepikapadukon rohansippi,Dum Maaro Dum,"We hurtle into the bylanes, beach shacks and raves of Goa with Lorry as his life spirals out of control, with Joki as he tries to redeem the past and with Kamath as he goes no-holds-barred after the mysterious shadow figure behind it all... Punctuated with a soundtrack that moves from pulsating dance tracks to haunting Konkani songs, shot right in the midst of the teeming international tourist hotspots, Dum Maaro Dum takes you on a dramatic, thrilling trip filled with twists, turns, suspense... and a shocking finale!","['AbhishekBachchan', 'BipashaBasu', 'DeepikaPadukone']",['RohanSippy'],0.010622128344596,2011,0.0,0.0,"[734, 969, 3156, 1431, 2703, 1632, 3432, 3725, 2932, 1134]"
91586,haunt lambert famili seek uncov mysteri childhood secret left danger connect spirit world horror thriller hauntedhous possess demon famili ghost brideinblack patrickwilson rosebyrn tysimpkin jameswan,Insidious: Chapter 2,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,"['PatrickWilson', 'RoseByrne', 'TySimpkins']",['JamesWan'],0.5754088609789122,2013,0.0,0.0,"[2865, 3941, 2834, 2724, 4342, 2358, 2380, 3057, 343, 232]"
215,new murder victim discov sign jigsaw hand detect eric matthew begin full investig apprehend jigsaw littl effort jigsaw get caught anoth part plan eight victim alreadi fight live time matthew join game horror riddl serialkil tobinbel shawneesmith donniewahlberg darrenlynnbousman,Saw II,"When a new murder victim is discovered with all the signs of Jigsaw's hand, Detective Eric Matthews begins a full investigation and apprehends Jigsaw with little effort. But for Jigsaw, getting caught is just another part of his plan. Eight more of his victims are already fighting for their lives and now it's time for Matthews to join the game...","['TobinBell', 'ShawneeSmith', 'DonnieWahlberg']",['DarrenLynnBousman'],0.5556449110406417,2005,0.0,0.0,"[2847, 2828, 2801, 2334, 2842, 3995, 4368, 1423, 1522, 2211]"
333371,car accid michel awaken find mysteri bunker two men name howard emmett howard offer pair crutch help remain mobil leg injuri sustain car crash tell get good leav bunker given inform alien attack outsid world poison howev howard emmett intent soon becom question michel face question better thriller sciencefict drama kidnap bunker paranoia basement survivalist apocalyps caraccid captiv maryelizabethwinstead johngoodman johngallagherjr. dantrachtenberg,10 Cloverfield Lane,"After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?","['MaryElizabethWinstead', 'JohnGoodman', 'JohnGallagherJr.']",['DanTrachtenberg'],0.5905202333792035,2016,0.0,0.0,"[2060, 570, 720, 64, 2648, 1169, 898, 1178, 540, 2617]"
9012,johnni knoxvil crazi friend appear big screen first time jackass movi wander around japan panda outfit wreak havoc civil golf cours even stunt involv live allig johnni knoxvil pal put life risk entertain peopl time get readi jackass movi documentari comedi disgust pain stunt musicvideo stuntman stupid shock johnnyknoxvil bammargera steve-o jefftremain,Jackass: The Movie,"Johnny Knoxville and his crazy friends appear on the big screen for the very first time in Jackass: The Movie. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on. While Johnny Knoxvile and his pals put their life at risk, they are entertaining people at the same time. Get ready for Jackass: The Movie!!","['JohnnyKnoxville', 'BamMargera', 'Steve-O']",['JeffTremaine'],0.4067783888577581,2002,0.0,0.0,"[2792, 2038, 2132, 215, 2184, 1372, 4119, 4077, 2654, 1147]"
345911,rebecca left home thought left childhood fear behind grow never realli sure real light went littl brother martin experienc unexplain terrifi event test saniti threaten safeti frighten entiti mysteri attach mother sophi reemerg horror thriller suicid dark basement basedonshortstori fearofthedark ghost teresapalm mariabello gabrielbateman davidf.sandberg,Lights Out,"When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.","['TeresaPalmer', 'MariaBello', 'GabrielBateman']",['DavidF.Sandberg'],0.5747937409276302,2016,0.0,0.0,"[3347, 3079, 3353, 3963, 2477, 2362, 3941, 2041, 2344, 3458]"
72571,evil begin terror young sister kati kristi first time invis entiti resid home horror witch sistersisterrelationship sequel prequel haunt foundfootag katiefeatherston spraguegrayden laurenbittn henryjoost arielschulman,Paranormal Activity 3,"In 1988, evil begins to terrorize young sisters Katie and Kristi for the first time when an invisible entity resides in their home.","['KatieFeatherston', 'SpragueGrayden', 'LaurenBittner']","['HenryJoost', 'ArielSchulman']",0.5026393873267633,2011,0.0,0.0,"[3656, 2865, 4216, 2738, 3962, 1683, 1938, 3662, 3840, 1358]"
242512,group friend must confront terrifi fear awaken dark power ancient spirit board horror deathofafriend swimmingpool ouija ouijaboard teenag basedonboardgam ghost spiritu supernaturalhorror oliviacook anacoto darenkagasoff stileswhit,Ouija,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,"['OliviaCooke', 'AnaCoto', 'DarenKagasoff']",['StilesWhite'],0.5973900358151648,2014,0.0,0.0,"[3840, 2041, 1944, 2033, 1207, 3351, 3813, 3458, 2393, 36]"
